date,DEXUSUK,DEXUSUK_scaled,lag_1_scaled
2010-01-04,1.6109,0.8138551031200425,
2010-01-05,1.6009,0.7962277454609556,0.8138551031200425
2010-01-06,1.6016,0.7974616604970914,0.7962277454609556
2010-01-07,1.5912,0.779129208531641,0.7974616604970914
2010-01-08,1.5993,0.7934073682355014,0.779129208531641
2010-01-11,1.6146,0.8203772254539046,0.7934073682355014
2010-01-12,1.6181,0.8265468006345853,0.8203772254539046
2010-01-13,1.6288,0.8454080733298079,0.8265468006345853
2010-01-14,1.632,0.8510488277807156,0.8454080733298079
2010-01-15,1.624,0.8369469416534465,0.8510488277807156
2010-01-18,1.624,0.8369469416534465,0.8369469416534465
2010-01-19,1.637,0.8598625066102592,0.8369469416534465
2010-01-20,1.6287,0.845231799753217,0.8598625066102592
2010-01-21,1.6214,0.8323638286620834,0.845231799753217
2010-01-22,1.612,0.8157941124625423,0.8323638286620834
2010-01-25,1.6236,0.8362418473470825,0.8157941124625423
2010-01-26,1.6109,0.8138551031200425,0.8362418473470825
2010-01-27,1.6204,0.8306010928961749,0.8138551031200425
2010-01-28,1.6242,0.8372994888066283,0.8306010928961749
2010-01-29,1.6009,0.7962277454609556,0.8372994888066283
2010-02-01,1.5924,0.7812444914507317,0.7962277454609556
2010-02-02,1.5968,0.78900052882073,0.7812444914507317
2010-02-03,1.5915,0.7796580292614137,0.78900052882073
2010-02-04,1.5763,0.7528644456196019,0.7796580292614137
2010-02-05,1.5619,0.7274810505905167,0.7528644456196019
2010-02-08,1.565,0.7329455314648334,0.7274810505905167
2010-02-09,1.5679,0.7380574651859688,0.7329455314648334
2010-02-10,1.5606,0.7251894940948351,0.7380574651859688
2010-02-11,1.5674,0.7371760973030144,0.7251894940948351
2010-02-12,1.5669,0.7362947294200599,0.7371760973030144
2010-02-15,1.5669,0.7362947294200599,0.7362947294200599
2010-02-16,1.5732,0.7473999647452847,0.7362947294200599
2010-02-17,1.5704,0.7424643046007406,0.7473999647452847
2010-02-18,1.5582,0.7209589282566542,0.7424643046007406
2010-02-19,1.5437,0.6953992596509786,0.7209589282566542
2010-02-22,1.5477,0.7024502027146133,0.6953992596509786
2010-02-23,1.5464,0.7001586462189318,0.7024502027146133
2010-02-24,1.5432,0.6945178917680237,0.7001586462189318
2010-02-25,1.5201,0.6537986955755333,0.6945178917680237
2010-02-26,1.5239,0.6604970914859862,0.6537986955755333
2010-03-01,1.4974,0.613784593689406,0.6604970914859862
2010-03-02,1.494,0.6077912920853166,0.613784593689406
2010-03-03,1.5124,0.6402256301780365,0.6077912920853166
2010-03-04,1.5031,0.6238321875550858,0.6402256301780365
2010-03-05,1.5115,0.6386391679887184,0.6238321875550858
2010-03-08,1.506,0.6289441212762208,0.6386391679887184
2010-03-09,1.5003,0.6188965274105409,0.6289441212762208
2010-03-10,1.4977,0.6143134144191786,0.6188965274105409
2010-03-11,1.5052,0.6275339326634941,0.6143134144191786
2010-03-12,1.5188,0.6515071390798517,0.6275339326634941
2010-03-15,1.5043,0.6259474704741761,0.6515071390798517
2010-03-16,1.5192,0.6522122333862157,0.6259474704741761
2010-03-17,1.5296,0.6705446853516661,0.6522122333862157
2010-03-18,1.5247,0.6619072800987129,0.6705446853516661
2010-03-19,1.5014,0.6208355367530407,0.6619072800987129
2010-03-22,1.5071,0.6308831306187206,0.6208355367530407
2010-03-23,1.5067,0.6301780363123566,0.6308831306187206
2010-03-24,1.4914,0.6032081790939539,0.6301780363123566
2010-03-25,1.4884,0.5979199717962276,0.6032081790939539
2010-03-26,1.4906,0.6017979904812267,0.5979199717962276
2010-03-29,1.4969,0.6129032258064515,0.6017979904812267
2010-03-30,1.509,0.6342323285739466,0.6129032258064515
2010-03-31,1.5186,0.6511545919266699,0.6342323285739466
2010-04-01,1.529,0.6694870438921203,0.6511545919266699
2010-04-02,1.5197,0.6530936012691697,0.6694870438921203
2010-04-05,1.5284,0.6684294024325754,0.6530936012691697
2010-04-06,1.523,0.6589106292966682,0.6684294024325754
2010-04-07,1.5246,0.6617310065221225,0.6589106292966682
2010-04-08,1.5272,0.6663141195134847,0.6617310065221225
2010-04-09,1.5371,0.6837652035959807,0.6663141195134847
2010-04-12,1.5368,0.6832363828662085,0.6837652035959807
2010-04-13,1.5416,0.6916975145425703,0.6832363828662085
2010-04-14,1.5484,0.7036841177507491,0.6916975145425703
2010-04-15,1.5465,0.7003349197955226,0.7036841177507491
2010-04-16,1.5395,0.6879957694341621,0.7003349197955226
2010-04-19,1.5263,0.6647276573241672,0.6879957694341621
2010-04-20,1.5375,0.6844702979023447,0.6647276573241672
2010-04-21,1.5397,0.6883483165873439,0.6844702979023447
2010-04-22,1.5368,0.6832363828662085,0.6883483165873439
2010-04-23,1.5363,0.682355014983254,0.6832363828662085
2010-04-26,1.5466,0.7005111933721135,0.682355014983254
2010-04-27,1.5285,0.6686056760091663,0.7005111933721135
